,O_date,Event_type,O_hour,Count,date,temperature,precipitation,weekday,O_month,season
367,2016-06-10,no-event,16,1,2016-06-10,64.0,0.0,True,6,3
368,2016-06-10,no-event,19,1,2016-06-10,64.0,0.0,True,6,3
369,2016-06-10,no-event,22,1,2016-06-10,64.0,0.0,True,6,3
370,2016-06-11,no-event,22,1,2016-06-11,52.0,0.0,False,6,3
371,2016-06-12,no-event,20,1,2016-06-12,41.5,0.35,False,6,3
372,2016-06-13,no-event,21,1,2016-06-13,65.5,0.0,True,6,3
373,2016-06-13,no-event,22,1,2016-06-13,65.5,0.0,True,6,3
374,2016-06-13,no-event,23,1,2016-06-13,65.5,0.0,True,6,3
375,2016-06-14,concert,21,1,2016-06-14,68.5,0.0,True,6,3
376,2016-06-15,concert,23,1,2016-06-15,73.5,0.0,True,6,3
377,2016-06-16,no-event,16,1,2016-06-16,69.5,0.22,True,6,3
378,2016-06-16,no-event,18,1,2016-06-16,69.5,0.22,True,6,3
379,2016-06-16,no-event,21,1,2016-06-16,69.5,0.22,True,6,3
380,2016-06-17,no-event,21,1,2016-06-17,70.5,0.0,True,6,3
381,2016-06-18,no-event,18,1,2016-06-18,74.0,0.0,False,6,3
382,2016-06-18,no-event,19,1,2016-06-18,74.0,0.0,False,6,3
383,2016-06-19,no-event,16,1,2016-06-19,77.0,0.0,False,6,3
384,2016-06-19,no-event,21,1,2016-06-19,77.0,0.0,False,6,3
385,2016-06-19,no-event,22,1,2016-06-19,77.0,0.0,False,6,3
386,2016-06-19,no-event,23,1,2016-06-19,77.0,0.0,False,6,3
387,2016-06-20,no-event,18,1,2016-06-20,74.0,0.0,True,6,3
388,2016-06-20,no-event,20,1,2016-06-20,74.0,0.0,True,6,3
389,2016-06-20,no-event,22,1,2016-06-20,74.0,0.0,True,6,3
390,2016-06-21,no-event,22,1,2016-06-21,79.5,0.0,True,6,3
391,2016-06-21,no-event,23,1,2016-06-21,79.5,0.0,True,6,3
392,2016-06-22,no-event,22,1,2016-06-22,77.0,0.0,True,6,3
393,2016-06-23,no-event,19,1,2016-06-23,76.0,0.0,True,6,3
394,2016-06-23,no-event,22,1,2016-06-23,76.0,0.0,True,6,3
395,2016-06-24,no-event,18,1,2016-06-24,75.5,0.0,True,6,3
396,2016-06-24,no-event,22,1,2016-06-24,75.5,0.0,True,6,3
397,2016-06-24,no-event,23,1,2016-06-24,75.5,0.0,True,6,3
398,2016-06-25,boxing,17,1,2016-06-25,75.0,0.0,False,6,3
399,2016-06-25,boxing,18,1,2016-06-25,75.0,0.0,False,6,3
400,2016-06-25,boxing,21,1,2016-06-25,75.0,0.0,False,6,3
401,2016-06-25,boxing,22,1,2016-06-25,75.0,0.0,False,6,3
402,2016-06-26,no-event,17,1,2016-06-26,77.0,0.0,False,6,3
403,2016-06-26,no-event,20,1,2016-06-26,77.0,0.0,False,6,3
404,2016-06-26,no-event,21,1,2016-06-26,77.0,0.0,False,6,3
405,2016-06-27,no-event,19,1,2016-06-27,75.0,0.45,True,6,3
406,2016-06-27,no-event,20,1,2016-06-27,75.0,0.45,True,6,3
407,2016-06-29,no-event,16,1,2016-06-29,75.0,0.01,True,6,3
408,2016-06-29,no-event,18,1,2016-06-29,75.0,0.01,True,6,3
409,2016-06-30,no-event,17,1,2016-06-30,76.0,0.0,True,6,3
410,2016-06-30,no-event,20,1,2016-06-30,76.0,0.0,True,6,3
411,2016-06-30,no-event,23,1,2016-06-30,76.0,0.0,True,6,3
412,2016-07-01,no-event,19,1,2016-07-01,38.5,0.0,True,7,3
413,2016-07-01,no-event,22,1,2016-07-01,38.5,0.0,True,7,3
414,2016-07-01,no-event,23,1,2016-07-01,38.5,0.0,True,7,3
415,2016-07-02,no-event,17,1,2016-07-02,40.0,0.0,False,7,3
416,2016-07-02,no-event,18,1,2016-07-02,40.0,0.0,False,7,3
417,2016-07-02,no-event,23,1,2016-07-02,40.0,0.0,False,7,3
418,2016-07-03,no-event,16,1,2016-07-03,48.0,0.0,False,7,3
419,2016-07-03,no-event,17,1,2016-07-03,48.0,0.0,False,7,3
420,2016-07-03,no-event,18,1,2016-07-03,48.0,0.0,False,7,3
421,2016-07-03,no-event,19,1,2016-07-03,48.0,0.0,False,7,3
422,2016-07-03,no-event,20,1,2016-07-03,48.0,0.0,False,7,3
423,2016-07-04,no-event,19,1,2016-07-04,53.0,0.09,True,7,3
424,2016-07-04,no-event,21,1,2016-07-04,53.0,0.09,True,7,3
425,2016-07-04,no-event,23,1,2016-07-04,53.0,0.09,True,7,3
426,2016-07-05,no-event,16,1,2016-07-05,54.0,0.0,True,7,3
427,2016-07-05,no-event,20,1,2016-07-05,54.0,0.0,True,7,3
428,2016-07-05,no-event,22,1,2016-07-05,54.0,0.0,True,7,3
429,2016-07-06,no-event,16,1,2016-07-06,74.5,0.0,True,7,3
430,2016-07-06,no-event,17,1,2016-07-06,74.5,0.0,True,7,3
431,2016-07-06,no-event,21,1,2016-07-06,74.5,0.0,True,7,3
432,2016-07-07,no-event,20,1,2016-07-07,83.0,0.04,True,7,3
433,2016-07-07,no-event,22,1,2016-07-07,83.0,0.04,True,7,3
434,2016-07-08,no-event,16,1,2016-07-08,78.0,0.0,True,7,3
435,2016-07-08,no-event,19,1,2016-07-08,78.0,0.0,True,7,3
436,2016-07-08,no-event,20,1,2016-07-08,78.0,0.0,True,7,3
437,2016-07-08,no-event,22,1,2016-07-08,78.0,0.0,True,7,3
438,2016-07-08,no-event,23,1,2016-07-08,78.0,0.0,True,7,3
439,2016-07-09,no-event,17,1,2016-07-09,78.0,0.0,False,7,3
440,2016-07-10,no-event,17,1,2016-07-10,66.0,0.0,False,7,3
441,2016-07-10,no-event,20,1,2016-07-10,66.0,0.0,False,7,3
442,2016-07-11,no-event,17,1,2016-07-11,47.0,0.0,True,7,3
443,2016-07-11,no-event,19,1,2016-07-11,47.0,0.0,True,7,3
444,2016-07-12,no-event,17,1,2016-07-12,43.0,0.09,True,7,3
445,2016-07-12,no-event,20,1,2016-07-12,43.0,0.09,True,7,3
446,2016-07-12,no-event,21,1,2016-07-12,43.0,0.09,True,7,3
447,2016-07-12,no-event,23,1,2016-07-12,43.0,0.09,True,7,3
448,2016-07-13,no-event,20,1,2016-07-13,78.0,0.0,True,7,3
449,2016-07-13,no-event,21,1,2016-07-13,78.0,0.0,True,7,3
450,2016-07-14,no-event,16,1,2016-07-14,80.5,0.62,True,7,3
451,2016-07-14,no-event,19,1,2016-07-14,80.5,0.62,True,7,3
452,2016-07-14,no-event,23,1,2016-07-14,80.5,0.62,True,7,3
453,2016-07-15,no-event,18,1,2016-07-15,83.5,0.0,True,7,3
454,2016-07-15,no-event,19,1,2016-07-15,83.5,0.0,True,7,3
455,2016-07-15,no-event,20,1,2016-07-15,83.5,0.0,True,7,3
456,2016-07-15,no-event,21,1,2016-07-15,83.5,0.0,True,7,3
457,2016-07-15,no-event,22,1,2016-07-15,83.5,0.0,True,7,3
458,2016-07-15,no-event,23,1,2016-07-15,83.5,0.0,True,7,3
459,2016-07-16,no-event,18,1,2016-07-16,82.5,0.0,False,7,3
460,2016-07-16,no-event,19,1,2016-07-16,82.5,0.0,False,7,3
461,2016-07-16,no-event,22,1,2016-07-16,82.5,0.0,False,7,3
462,2016-07-17,no-event,19,1,2016-07-17,82.0,0.0,False,7,3
463,2016-07-17,no-event,22,1,2016-07-17,82.0,0.0,False,7,3
464,2016-07-17,no-event,23,1,2016-07-17,82.0,0.0,False,7,3
465,2016-07-18,no-event,18,1,2016-07-18,82.5,0.35,True,7,3
466,2016-07-18,no-event,19,1,2016-07-18,82.5,0.35,True,7,3
467,2016-07-18,no-event,20,1,2016-07-18,82.5,0.35,True,7,3
468,2016-07-19,no-event,18,1,2016-07-19,78.0,0.0,True,7,3
469,2016-07-19,no-event,19,1,2016-07-19,78.0,0.0,True,7,3
470,2016-07-19,no-event,23,1,2016-07-19,78.0,0.0,True,7,3
471,2016-07-20,no-event,16,1,2016-07-20,76.5,0.0,True,7,3
472,2016-07-20,no-event,17,1,2016-07-20,76.5,0.0,True,7,3
473,2016-07-21,basketball,16,1,2016-07-21,80.5,0.0,True,7,3
474,2016-07-21,basketball,22,1,2016-07-21,80.5,0.0,True,7,3
475,2016-07-21,basketball,23,1,2016-07-21,80.5,0.0,True,7,3
476,2016-07-22,concert,16,1,2016-07-22,84.0,0.0,True,7,3
477,2016-07-22,concert,17,1,2016-07-22,84.0,0.0,True,7,3
478,2016-07-22,concert,23,1,2016-07-22,84.0,0.0,True,7,3
479,2016-07-23,no-event,19,1,2016-07-23,88.0,0.0,False,7,3
480,2016-07-23,no-event,23,1,2016-07-23,88.0,0.0,False,7,3
481,2016-07-24,no-event,19,1,2016-07-24,84.5,0.0,False,7,3
482,2016-07-25,no-event,16,1,2016-07-25,83.0,1.0,True,7,3
483,2016-07-25,no-event,17,1,2016-07-25,83.0,1.0,True,7,3
484,2016-07-25,no-event,23,1,2016-07-25,83.0,1.0,True,7,3
485,2016-07-26,no-event,16,1,2016-07-26,80.5,0.0,True,7,3
486,2016-07-26,no-event,20,1,2016-07-26,80.5,0.0,True,7,3
487,2016-07-26,no-event,21,1,2016-07-26,80.5,0.0,True,7,3
488,2016-07-26,no-event,22,1,2016-07-26,80.5,0.0,True,7,3
489,2016-07-26,no-event,23,1,2016-07-26,80.5,0.0,True,7,3
490,2016-07-27,no-event,18,1,2016-07-27,82.5,0.0,True,7,3
491,2016-07-27,no-event,19,1,2016-07-27,82.5,0.0,True,7,3
492,2016-07-27,no-event,22,1,2016-07-27,82.5,0.0,True,7,3
493,2016-07-27,no-event,23,1,2016-07-27,82.5,0.0,True,7,3
494,2016-07-28,no-event,17,1,2016-07-28,85.0,0.0,True,7,3
495,2016-07-28,no-event,18,1,2016-07-28,85.0,0.0,True,7,3
496,2016-07-28,no-event,19,1,2016-07-28,85.0,0.0,True,7,3
497,2016-07-28,no-event,23,1,2016-07-28,85.0,0.0,True,7,3
498,2016-07-29,no-event,18,1,2016-07-29,77.0,1.09,True,7,3
499,2016-07-29,no-event,21,1,2016-07-29,77.0,1.09,True,7,3
500,2016-07-29,no-event,22,1,2016-07-29,77.0,1.09,True,7,3
501,2016-07-30,no-event,16,1,2016-07-30,78.5,0.25,False,7,3
502,2016-07-30,no-event,18,1,2016-07-30,78.5,0.25,False,7,3
503,2016-07-30,no-event,20,1,2016-07-30,78.5,0.25,False,7,3
504,2016-07-31,no-event,16,1,2016-07-31,74.5,1.08,False,7,3
505,2016-08-02,no-event,16,1,2016-08-02,33.5,0.05,True,8,3
506,2016-08-02,no-event,17,1,2016-08-02,33.5,0.05,True,8,3
507,2016-08-02,no-event,18,1,2016-08-02,33.5,0.05,True,8,3
508,2016-08-02,no-event,19,1,2016-08-02,33.5,0.05,True,8,3
509,2016-08-02,no-event,21,1,2016-08-02,33.5,0.05,True,8,3
510,2016-08-03,no-event,21,1,2016-08-03,57.0,0.0,True,8,3
511,2016-08-03,no-event,22,1,2016-08-03,57.0,0.0,True,8,3
512,2016-08-04,no-event,16,1,2016-08-04,45.0,0.01,True,8,3
513,2016-08-04,no-event,17,1,2016-08-04,45.0,0.01,True,8,3
514,2016-08-05,no-event,18,1,2016-08-05,57.5,0.16,True,8,3
515,2016-08-05,no-event,21,1,2016-08-05,57.5,0.16,True,8,3
516,2016-08-06,no-event,18,1,2016-08-06,59.5,0.45,False,8,3
517,2016-08-06,no-event,19,1,2016-08-06,59.5,0.45,False,8,3
518,2016-08-06,no-event,20,1,2016-08-06,59.5,0.45,False,8,3
519,2016-08-06,no-event,21,1,2016-08-06,59.5,0.45,False,8,3
520,2016-08-07,no-event,18,1,2016-08-07,76.5,0.08,False,8,3
521,2016-08-07,no-event,20,1,2016-08-07,76.5,0.08,False,8,3
522,2016-08-08,no-event,17,1,2016-08-08,78.5,0.0,True,8,3
523,2016-08-08,no-event,18,1,2016-08-08,78.5,0.0,True,8,3
524,2016-08-08,no-event,19,1,2016-08-08,78.5,0.0,True,8,3
525,2016-08-09,no-event,17,1,2016-08-09,80.0,0.0,True,8,3
526,2016-08-09,no-event,18,1,2016-08-09,80.0,0.0,True,8,3
527,2016-08-09,no-event,20,1,2016-08-09,80.0,0.0,True,8,3
528,2016-08-09,no-event,22,1,2016-08-09,80.0,0.0,True,8,3
529,2016-08-10,no-event,18,1,2016-08-10,63.0,0.23,True,8,3
530,2016-08-10,no-event,19,1,2016-08-10,63.0,0.23,True,8,3
531,2016-08-10,no-event,20,1,2016-08-10,63.0,0.23,True,8,3
532,2016-08-11,concert,18,1,2016-08-11,53.5,0.0,True,8,3
533,2016-08-11,concert,19,1,2016-08-11,53.5,0.0,True,8,3
534,2016-08-11,concert,20,1,2016-08-11,53.5,0.0,True,8,3
535,2016-08-11,concert,21,1,2016-08-11,53.5,0.0,True,8,3
536,2016-08-11,concert,22,1,2016-08-11,53.5,0.0,True,8,3
537,2016-08-12,no-event,16,1,2016-08-12,40.0,0.0,True,8,3
538,2016-08-12,no-event,18,1,2016-08-12,40.0,0.0,True,8,3
539,2016-08-13,concert,16,1,2016-08-13,88.5,0.0,False,8,3
540,2016-08-13,concert,22,1,2016-08-13,88.5,0.0,False,8,3
541,2016-08-13,concert,23,1,2016-08-13,88.5,0.0,False,8,3
542,2016-08-14,no-event,21,1,2016-08-14,86.0,0.06,False,8,3
543,2016-08-14,no-event,23,1,2016-08-14,86.0,0.06,False,8,3
544,2016-08-15,no-event,23,1,2016-08-15,84.5,0.0,True,8,3
545,2016-08-16,no-event,17,1,2016-08-16,82.5,0.11,True,8,3
546,2016-08-16,no-event,18,1,2016-08-16,82.5,0.11,True,8,3
547,2016-08-17,no-event,16,1,2016-08-17,81.0,0.01,True,8,3
548,2016-08-17,no-event,19,1,2016-08-17,81.0,0.01,True,8,3
549,2016-08-17,no-event,20,1,2016-08-17,81.0,0.01,True,8,3
550,2016-08-18,concert,16,1,2016-08-18,78.5,0.03,True,8,3
551,2016-08-18,concert,20,1,2016-08-18,78.5,0.03,True,8,3
552,2016-08-19,no-event,16,1,2016-08-19,81.0,0.01,True,8,3
553,2016-08-19,no-event,19,1,2016-08-19,81.0,0.01,True,8,3
554,2016-08-20,other,21,1,2016-08-20,76.5,0.82,False,8,3
555,2016-08-21,boxing,18,1,2016-08-21,79.5,0.31,False,8,3
556,2016-08-21,boxing,20,1,2016-08-21,79.5,0.31,False,8,3
557,2016-08-21,boxing,23,1,2016-08-21,79.5,0.31,False,8,3
558,2016-08-23,no-event,16,1,2016-08-23,71.5,0.0,True,8,3
559,2016-08-23,no-event,23,1,2016-08-23,71.5,0.0,True,8,3
560,2016-08-24,no-event,18,1,2016-08-24,78.0,0.0,True,8,3
561,2016-08-24,no-event,21,1,2016-08-24,78.0,0.0,True,8,3
562,2016-08-24,no-event,22,1,2016-08-24,78.0,0.0,True,8,3
563,2016-08-25,no-event,19,1,2016-08-25,77.5,0.01,True,8,3
564,2016-08-25,no-event,21,1,2016-08-25,77.5,0.01,True,8,3
565,2016-08-26,no-event,22,1,2016-08-26,82.5,0.0,True,8,3
566,2016-08-27,concert,19,1,2016-08-27,81.0,0.0,False,8,3
567,2016-08-27,concert,22,1,2016-08-27,81.0,0.0,False,8,3
568,2016-08-28,no-event,17,1,2016-08-28,80.5,0.0,False,8,3
569,2016-08-28,no-event,18,1,2016-08-28,80.5,0.0,False,8,3
570,2016-08-28,no-event,19,1,2016-08-28,80.5,0.0,False,8,3
571,2016-08-28,no-event,21,1,2016-08-28,80.5,0.0,False,8,3
572,2016-08-29,no-event,17,1,2016-08-29,82.5,0.0,True,8,3
573,2016-08-29,no-event,20,1,2016-08-29,82.5,0.0,True,8,3
574,2016-08-30,no-event,16,1,2016-08-30,77.5,0.0,True,8,3
575,2016-08-30,no-event,22,1,2016-08-30,77.5,0.0,True,8,3
576,2016-08-30,no-event,23,1,2016-08-30,77.5,0.0,True,8,3
577,2016-08-31,no-event,16,1,2016-08-31,81.5,0.0,True,8,3
578,2016-08-31,no-event,18,1,2016-08-31,81.5,0.0,True,8,3
579,2016-09-01,no-event,19,1,2016-09-01,43.5,0.0,True,9,4
580,2016-09-02,no-event,18,1,2016-09-02,31.5,0.0,True,9,4
581,2016-09-02,no-event,19,1,2016-09-02,31.5,0.0,True,9,4
582,2016-09-03,other,18,1,2016-09-03,60.5,0.0,False,9,4
583,2016-09-03,other,22,1,2016-09-03,60.5,0.0,False,9,4
584,2016-09-03,other,23,1,2016-09-03,60.5,0.0,False,9,4
585,2016-09-04,no-event,18,1,2016-09-04,39.5,0.11,False,9,4
586,2016-09-04,no-event,23,1,2016-09-04,39.5,0.11,False,9,4
587,2016-09-05,no-event,17,1,2016-09-05,62.0,0.0,True,9,4
588,2016-09-05,no-event,18,1,2016-09-05,62.0,0.0,True,9,4
589,2016-09-06,no-event,16,1,2016-09-06,62.5,0.0,True,9,4
590,2016-09-06,no-event,19,1,2016-09-06,62.5,0.0,True,9,4
591,2016-09-06,no-event,21,1,2016-09-06,62.5,0.0,True,9,4
592,2016-09-07,family,16,1,2016-09-07,68.5,0.53,True,9,4
593,2016-09-07,family,17,1,2016-09-07,68.5,0.53,True,9,4
594,2016-09-07,family,18,1,2016-09-07,68.5,0.53,True,9,4
595,2016-09-07,family,20,1,2016-09-07,68.5,0.53,True,9,4
596,2016-09-08,family,16,1,2016-09-08,79.0,0.0,True,9,4
597,2016-09-08,family,22,1,2016-09-08,79.0,0.0,True,9,4
598,2016-09-09,family,16,1,2016-09-09,83.0,0.22,True,9,4
599,2016-09-09,family,19,1,2016-09-09,83.0,0.22,True,9,4
600,2016-09-09,family,20,1,2016-09-09,83.0,0.22,True,9,4
601,2016-09-10,family,16,1,2016-09-10,58.0,0.55,False,9,4
602,2016-09-10,family,17,1,2016-09-10,58.0,0.55,False,9,4
603,2016-09-10,family,19,1,2016-09-10,58.0,0.55,False,9,4
604,2016-09-10,family,20,1,2016-09-10,58.0,0.55,False,9,4
605,2016-09-11,family,16,1,2016-09-11,54.0,0.06,False,9,4
606,2016-09-11,family,21,1,2016-09-11,54.0,0.06,False,9,4
607,2016-09-11,family,22,1,2016-09-11,54.0,0.06,False,9,4
608,2016-09-12,no-event,18,1,2016-09-12,34.0,0.0,True,9,4
609,2016-09-12,no-event,19,1,2016-09-12,34.0,0.0,True,9,4
610,2016-09-12,no-event,23,1,2016-09-12,34.0,0.0,True,9,4
611,2016-09-14,no-event,17,1,2016-09-14,79.0,0.56,True,9,4
612,2016-09-14,no-event,23,1,2016-09-14,79.0,0.56,True,9,4
613,2016-09-15,no-event,17,1,2016-09-15,67.5,0.0,True,9,4
614,2016-09-15,no-event,18,1,2016-09-15,67.5,0.0,True,9,4
615,2016-09-16,no-event,16,1,2016-09-16,67.0,0.0,True,9,4
616,2016-09-16,no-event,19,1,2016-09-16,67.0,0.0,True,9,4
617,2016-09-16,no-event,20,1,2016-09-16,67.0,0.0,True,9,4
618,2016-09-16,no-event,21,1,2016-09-16,67.0,0.0,True,9,4
619,2016-09-16,no-event,22,1,2016-09-16,67.0,0.0,True,9,4
620,2016-09-17,no-event,16,1,2016-09-17,68.0,0.0,False,9,4
621,2016-09-17,no-event,21,1,2016-09-17,68.0,0.0,False,9,4
622,2016-09-18,no-event,17,1,2016-09-18,76.0,0.0,False,9,4
623,2016-09-18,no-event,19,1,2016-09-18,76.0,0.0,False,9,4
624,2016-09-18,no-event,22,1,2016-09-18,76.0,0.0,False,9,4
625,2016-09-19,no-event,21,1,2016-09-19,72.5,0.68,True,9,4
626,2016-09-20,no-event,18,1,2016-09-20,75.0,0.0,True,9,4
627,2016-09-20,no-event,23,1,2016-09-20,75.0,0.0,True,9,4
628,2016-09-21,no-event,20,1,2016-09-21,76.0,0.0,True,9,4
629,2016-09-21,no-event,22,1,2016-09-21,76.0,0.0,True,9,4
630,2016-09-22,no-event,16,1,2016-09-22,75.5,0.0,True,9,4
631,2016-09-22,no-event,17,1,2016-09-22,75.5,0.0,True,9,4
632,2016-09-22,no-event,21,1,2016-09-22,75.5,0.0,True,9,4
633,2016-09-22,no-event,23,1,2016-09-22,75.5,0.0,True,9,4
634,2016-09-23,no-event,17,1,2016-09-23,75.5,0.01,True,9,4
635,2016-09-23,no-event,18,1,2016-09-23,75.5,0.01,True,9,4
636,2016-09-23,no-event,19,1,2016-09-23,75.5,0.01,True,9,4
637,2016-09-24,no-event,16,1,2016-09-24,64.5,0.2,False,9,4
638,2016-09-24,no-event,20,1,2016-09-24,64.5,0.2,False,9,4
639,2016-09-24,no-event,21,1,2016-09-24,64.5,0.2,False,9,4
640,2016-09-25,no-event,16,1,2016-09-25,62.0,0.0,False,9,4
641,2016-09-25,no-event,18,1,2016-09-25,62.0,0.0,False,9,4
642,2016-09-25,no-event,23,1,2016-09-25,62.0,0.0,False,9,4
643,2016-09-26,hockey,19,1,2016-09-26,64.0,0.0,True,9,4
644,2016-09-26,hockey,20,1,2016-09-26,64.0,0.0,True,9,4
645,2016-09-27,no-event,22,1,2016-09-27,69.0,0.22,True,9,4
646,2016-09-27,no-event,23,1,2016-09-27,69.0,0.22,True,9,4
647,2016-09-28,no-event,17,1,2016-09-28,62.5,0.0,True,9,4
648,2016-09-28,no-event,22,1,2016-09-28,62.5,0.0,True,9,4
649,2016-09-28,no-event,23,1,2016-09-28,62.5,0.0,True,9,4
650,2016-09-30,no-event,16,1,2016-09-30,57.5,0.4,True,9,4
651,2016-09-30,no-event,18,1,2016-09-30,57.5,0.4,True,9,4
652,2016-09-30,no-event,23,1,2016-09-30,57.5,0.4,True,9,4
653,2016-10-01,no-event,17,1,2016-10-01,49.5,1.8,False,10,4
654,2016-10-02,no-event,18,1,2016-10-02,35.0,0.01,False,10,4
655,2016-10-03,hockey,18,1,2016-10-03,71.0,0.0,True,10,4
656,2016-10-03,hockey,19,1,2016-10-03,71.0,0.0,True,10,4
657,2016-10-03,hockey,21,1,2016-10-03,71.0,0.0,True,10,4
658,2016-10-03,hockey,22,1,2016-10-03,71.0,0.0,True,10,4
659,2016-10-04,no-event,16,1,2016-10-04,40.5,0.0,True,10,4
660,2016-10-04,no-event,17,1,2016-10-04,40.5,0.0,True,10,4
661,2016-10-04,no-event,23,1,2016-10-04,40.5,0.0,True,10,4
662,2016-10-05,concert,16,1,2016-10-05,56.5,0.0,True,10,4
663,2016-10-05,concert,20,1,2016-10-05,56.5,0.0,True,10,4
664,2016-10-06,basketball,16,1,2016-10-06,67.0,0.0,True,10,4
665,2016-10-06,basketball,18,1,2016-10-06,67.0,0.0,True,10,4
666,2016-10-06,basketball,19,1,2016-10-06,67.0,0.0,True,10,4
667,2016-10-06,basketball,21,1,2016-10-06,67.0,0.0,True,10,4
668,2016-10-06,basketball,23,1,2016-10-06,67.0,0.0,True,10,4
669,2016-10-07,concert,18,1,2016-10-07,73.0,0.0,True,10,4
670,2016-10-09,concert,22,1,2016-10-09,82.0,0.0,False,10,4
671,2016-10-09,concert,23,1,2016-10-09,82.0,0.0,False,10,4
672,2016-10-10,no-event,16,1,2016-10-10,55.5,0.0,True,10,4
673,2016-10-11,concert,21,1,2016-10-11,48.0,0.0,True,10,4
674,2016-10-11,concert,23,1,2016-10-11,48.0,0.0,True,10,4
675,2016-10-12,concert,19,1,2016-10-12,31.5,0.0,True,10,4
676,2016-10-12,concert,20,1,2016-10-12,31.5,0.0,True,10,4
677,2016-10-14,no-event,22,1,2016-10-14,54.5,0.0,True,10,4
678,2016-10-15,other,18,1,2016-10-15,55.0,0.0,False,10,4
679,2016-10-16,hockey,23,1,2016-10-16,61.0,0.0,False,10,4
680,2016-10-17,no-event,17,1,2016-10-17,72.0,0.0,True,10,4
681,2016-10-17,no-event,18,1,2016-10-17,72.0,0.0,True,10,4
682,2016-10-17,no-event,19,1,2016-10-17,72.0,0.0,True,10,4
683,2016-10-17,no-event,21,1,2016-10-17,72.0,0.0,True,10,4
684,2016-10-18,hockey,18,1,2016-10-18,74.0,0.0,True,10,4
685,2016-10-19,no-event,16,1,2016-10-19,75.0,0.0,True,10,4
686,2016-10-19,no-event,19,1,2016-10-19,75.0,0.0,True,10,4
687,2016-10-19,no-event,20,1,2016-10-19,75.0,0.0,True,10,4
688,2016-10-19,no-event,21,1,2016-10-19,75.0,0.0,True,10,4
689,2016-10-19,no-event,22,1,2016-10-19,75.0,0.0,True,10,4
690,2016-10-19,no-event,23,1,2016-10-19,75.0,0.0,True,10,4
691,2016-10-20,basketball,16,1,2016-10-20,66.0,0.0,True,10,4
692,2016-10-20,basketball,18,1,2016-10-20,66.0,0.0,True,10,4
693,2016-10-20,basketball,19,1,2016-10-20,66.0,0.0,True,10,4
694,2016-10-20,basketball,21,1,2016-10-20,66.0,0.0,True,10,4
695,2016-10-21,hockey,17,1,2016-10-21,63.0,1.11,True,10,4
696,2016-10-21,hockey,21,1,2016-10-21,63.0,1.11,True,10,4
697,2016-10-22,boxing,19,1,2016-10-22,52.0,0.29,False,10,4
698,2016-10-23,hockey,16,1,2016-10-23,53.0,0.0,False,10,4
699,2016-10-23,hockey,20,1,2016-10-23,53.0,0.0,False,10,4
700,2016-10-24,no-event,23,1,2016-10-24,54.5,0.0,True,10,4
701,2016-10-25,concert,18,1,2016-10-25,47.5,0.0,True,10,4
702,2016-10-25,concert,22,1,2016-10-25,47.5,0.0,True,10,4
703,2016-10-25,concert,23,1,2016-10-25,47.5,0.0,True,10,4
704,2016-10-26,hockey,22,1,2016-10-26,44.5,0.0,True,10,4
705,2016-10-27,other,17,1,2016-10-27,47.5,1.41,True,10,4
706,2016-10-27,other,20,1,2016-10-27,47.5,1.41,True,10,4
707,2016-10-27,other,21,1,2016-10-27,47.5,1.41,True,10,4
708,2016-10-27,other,23,1,2016-10-27,47.5,1.41,True,10,4
709,2016-10-29,no-event,20,1,2016-10-29,51.5,0.0,False,10,4
710,2016-10-29,no-event,22,1,2016-10-29,51.5,0.0,False,10,4
711,2016-10-30,hockey,19,1,2016-10-30,65.0,0.56,False,10,4
712,2016-10-31,basketball,16,1,2016-10-31,49.0,0.0,True,10,4
713,2016-10-31,basketball,18,1,2016-10-31,49.0,0.0,True,10,4
714,2016-10-31,basketball,21,1,2016-10-31,49.0,0.0,True,10,4
715,2016-11-01,hockey,16,1,2016-11-01,33.0,0.0,True,11,4
716,2016-11-01,hockey,17,1,2016-11-01,33.0,0.0,True,11,4
717,2016-11-01,hockey,20,1,2016-11-01,33.0,0.0,True,11,4
718,2016-11-01,hockey,21,1,2016-11-01,33.0,0.0,True,11,4
719,2016-11-01,hockey,22,1,2016-11-01,33.0,0.0,True,11,4
720,2016-11-02,basketball,16,1,2016-11-02,24.5,0.0,True,11,4
721,2016-11-02,basketball,17,1,2016-11-02,24.5,0.0,True,11,4
722,2016-11-02,basketball,18,1,2016-11-02,24.5,0.0,True,11,4
723,2016-11-02,basketball,20,1,2016-11-02,24.5,0.0,True,11,4
724,2016-11-03,hockey,18,1,2016-11-03,58.0,0.06,True,11,4
725,2016-11-04,basketball,18,1,2016-11-04,54.0,0.01,True,11,4
726,2016-11-04,basketball,22,1,2016-11-04,54.0,0.01,True,11,4
727,2016-11-05,hockey,19,1,2016-11-05,63.0,0.0,False,11,4
728,2016-11-05,hockey,20,1,2016-11-05,63.0,0.0,False,11,4
729,2016-11-05,hockey,22,1,2016-11-05,63.0,0.0,False,11,4
730,2016-11-06,family,19,1,2016-11-06,73.5,0.0,False,11,4
731,2016-11-06,family,22,1,2016-11-06,73.5,0.0,False,11,4
732,2016-11-07,hockey,16,1,2016-11-07,73.0,0.0,True,11,4
733,2016-11-07,hockey,19,1,2016-11-07,73.0,0.0,True,11,4
734,2016-11-08,basketball,19,1,2016-11-08,82.5,0.15,True,11,4
735,2016-11-08,basketball,20,1,2016-11-08,82.5,0.15,True,11,4
